bill_type,bill_id,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,house_probabilities,house_predictions
H.R. ,1356,"To modernize and streamline the public diplomacy capabilities of the Department of State, increase evaluation of public diplomacy programming, enhance strategic planning for the Department's public diplomacy physical presence abroad, and for other purposes.",,1,R,PA,0,0,0,0,3,,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1356,0.23%,0
H.R. ,1355,Defund Heroin Injection Centers Act of 2023,,0,R,NY,3,0,3,0,3,Crime and Law Enforcement,House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/1355,92.85%,1
H.R. ,1354,Information and Communication Technology Strategy Act,,1,R,PA,2,1,1,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1354,0.23%,0
H.R. ,1353,ALERT Parity Act,,1,R,OH,1,1,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1353,0.23%,0
H.R. ,1352,Increasing Access to Biosimilars Act of 2023,,1,R,NC,0,0,0,0,3,,"House - Energy and Commerce, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/1352,0.23%,0
H.R. ,1351,Save Oak Flat From Foreign Mining Act,,1,D,AZ,6,6,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1351,0.23%,0
H.R. ,1350,Cameron’s Law,,1,D,NJ,1,0,1,0,3,,"House - Ways and Means, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/1350,0.23%,0
H.R. ,1349,African Burial Ground International Memorial Museum and Educational Center Act,,1,D,NY,7,7,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1349,0.23%,0
H.R. ,1348,"To extend the prohibition on the joint use of Homestead Air Reserve Base, Homestead, Florida, by the Air Force and civil aircraft.",,1,R,FL,2,0,2,0,3,,House - Armed Services,https://www.congress.gov/bill/118th-congress/house-bill/1348,0.23%,0
H.R. ,1347,D-BLOC Act,,1,D,TX,4,4,0,0,3,,House - Transportation and Infrastructure,https://www.congress.gov/bill/118th-congress/house-bill/1347,0.23%,0
H.R. ,1346,"To require the Director of National Intelligence to declassify information relating to the origin of COVID-19, and for other purposes.",,1,R,WI,9,0,9,0,3,,"House - Intelligence (Permanent Select), Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/1346,0.23%,0
H.R. ,1345,NTIA Policy and Cybersecurity Coordination Act,,1,R,UT,1,1,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1345,0.23%,0
H.R. ,1344,"To rename the Dallas Veterans Affairs Medical Center in Dallas, Texas, as the ""Eddie Bernice Johnson VA Medical Center"".",,1,D,TX,0,0,0,0,3,,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1344,0.23%,0
H.R. ,1343,"To codify the Institute for Telecommunication Sciences and to direct the Assistant Secretary of Commerce for Communications and Information to establish an initiative to support the development of emergency communication and tracking technologies, and for other purposes.",,1,R,GA,1,1,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1343,0.23%,0
H.R. ,1342,Medicaid Dental Benefit Act of 2023,,1,D,CA,2,2,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1342,0.23%,0
H.R. ,1341,Spectrum Coordination Act,,1,R,OH,1,1,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1341,0.23%,0
H.R. ,1340,Open RAN Outreach Act,,1,D,TX,2,0,2,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1340,0.23%,0
H.R. ,1339,Precision Agriculture Satellite Connectivity Act,,1,R,OH,2,1,1,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1339,0.23%,0
H.R. ,1338,"To amend the Communications Act of 1934 to provide authority for certain licenses, and for other purposes.",,1,R,WA,1,1,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1338,0.23%,0
H.R. ,1337,Immigration Enforcement Partnership Act of 2023,,1,R,FL,0,0,0,0,3,,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/1337,0.23%,0
H.R. ,1336,IRS Whistleblower Program Improvement Act of 2023,,0,R,PA,1,1,0,0,3,Taxation,"House - Ways and Means, Budget",https://www.congress.gov/bill/118th-congress/house-bill/1336,4.93%,0
H.R. ,1335,TAPP American Resources Act,,1,R,AR,2,0,2,0,3,,"House - Natural Resources, Agriculture, Budget",https://www.congress.gov/bill/118th-congress/house-bill/1335,0.23%,0
H.R. ,1334,Liberty City Rising Act,,0,D,FL,0,0,0,0,3,Housing and Community Development,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1334,0.24%,0
H.R. ,1333,Safe Temperature Act of 2023,,1,D,FL,0,0,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1333,0.23%,0
H.R. ,1332,Thirty-Two Hour Workweek Act,,1,D,CA,2,2,0,0,3,,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/1332,0.23%,0
H.R. ,1331,To treat Hurricane Ian as a qualified disaster for purposes of determining the tax treatment of certain disaster-related personal casualty losses.,,1,R,FL,1,0,1,0,3,,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/1331,0.23%,0
H.R. ,1330,Taiwan Democracy Defense Lend-Lease Act of 2023,,0,R,CA,12,4,8,0,3,International Affairs,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1330,0.27%,0
H.R. ,1329,"To amend title 38, United States Code, to provide for an increase in the maximum number of judges who may be appointed to the United States Court of Appeals for Veterans Claims.",,0,R,TX,1,0,1,0,3,Armed Forces and National Security,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1329,6.46%,0
H.R. ,1328,Medical Device Nonvisual Accessibility Act of 2023,,1,D,IL,40,36,4,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1328,0.23%,0
H.R. ,1327,Defend our Coast Act,,1,D,NC,6,6,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1327,0.23%,0
H.R. ,1326,SALT Act,,1,D,CA,0,0,0,0,3,,"House - Ways and Means, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/1326,0.23%,0
H.R. ,1325,To permit aliens seeking asylum to be eligible for employment in the United States and for other purposes.,,1,D,ME,2,2,0,0,3,,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/1325,0.23%,0
H.R. ,1324,Uyghur Human Rights Sanctions Review Act,,0,R,TX,6,1,5,0,3,International Affairs,"House - Foreign Affairs, Judiciary, Financial Services, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/1324,0.23%,0
H.R. ,1323,"To amend title 5, United States Code, to provide that for purposes of computing the annuity of certain law enforcement officers, any hours worked in excess of the limitation applicable to law enforcement premium pay shall be included in such computation, and for other purposes.",,1,D,NJ,3,1,2,0,3,,"House - Oversight and Accountability, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/1323,0.23%,0
H.R. ,1322,"To amend title 5, United States Code, to include certain Federal positions within the definition of law enforcement officer for retirement purposes, and for other purposes.",,1,D,NJ,3,1,2,0,3,,House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/1322,0.23%,0
H.R. ,1321,"To amend the Internal Revenue Code of 1986 to increase the exclusion of gain from the sale of a principal residence, and for other purposes.",,1,D,CA,3,1,2,0,3,,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/1321,0.23%,0
H.R. ,1320,"To amend the Outer Continental Shelf Lands Act to permanently prohibit the conduct of offshore drilling on the outer Continental Shelf in the Mid-Atlantic, South Atlantic, North Atlantic, and Straits of Florida planning areas.",,1,D,NJ,30,27,3,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1320,0.23%,0
H.R. ,1319,Biking on Long-Distance Trails Act,,1,D,CO,2,1,1,0,3,,"House - Natural Resources, Agriculture",https://www.congress.gov/bill/118th-congress/house-bill/1319,0.23%,0
H.R. ,1318,"To authorize the location of a monument on the National Mall to commemorate and honor the women's suffrage movement and the passage of the 19th Amendment to the Constitution, and for other purposes.",,1,D,CO,26,20,6,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1318,0.23%,0
H.R. ,1317,"To require the Secretary of Agriculture and the Secretary of the Interior to prioritize the completion of the Continental Divide National Scenic Trail, and for other purposes.",,1,D,CO,3,3,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1317,0.23%,0
H.R. ,1316,"To amend titles XIX and XXI of the Social Security Act to allow States to provide for extended periods of continuous coverage under the Medicaid and CHIP programs for children, to provide a period of continuous eligibility under the Medicaid program for certain adults, and for other purposes.",,1,D,CO,0,0,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1316,0.23%,0
H.R. ,1315,"To amend the Public Health Service Act to establish a Prostate Cancer Coordinating Committee, and for other purposes.",,1,R,NC,0,0,0,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1315,0.23%,0
H.R. ,1314,"To authorize the Secretary of the Interior to enter into partnerships to develop housing, and for other purposes.",,1,R,UT,3,2,1,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1314,0.23%,0
H.R. ,1313,Transparency in CFPB Cost-Benefit Analysis Act,,0,R,WV,21,0,21,0,3,Finance and Financial Sector,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1313,0.67%,0
H.R. ,1312,"To amend the Wild and Scenic Rivers Act to direct the Secretary of the Interior to conduct a study of the Deerfield River for potential addition to the national wild and scenic rivers system, and for other purposes.",,1,D,MA,2,2,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1312,0.23%,0
H.R. ,1311,College Cost Transparency and Student Protection Act,,1,R,MI,1,0,1,0,3,,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/1311,0.23%,0
H.R. ,1310,SHARE Act,,0,R,KS,17,5,12,0,3,Government Operations and Politics,"House - Education and the Workforce, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/1310,0.23%,0
H.R. ,1309,"To require the use of replacement cost value in determining the premium rates for flood insurance coverage under the National Flood Insurance Act, and for other purposes.",,0,R,MO,0,0,0,0,3,Finance and Financial Sector,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1309,0.24%,0
H.R. ,1308,Community Mapping Act,,1,R,MO,0,0,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1308,0.23%,0
H.R. ,1307,"To repeal the mandatory flood insurance coverage requirement for commercial properties located in flood hazard areas, and for other purposes.",,1,R,MO,0,0,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1307,0.23%,0
H.R. ,1306,Taxpayer Exposure Mitigation Act,,1,R,MO,0,0,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1306,0.23%,0
H.R. ,1305,SUPER BUGS Act of 2023,,1,D,CA,3,1,2,0,3,,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1305,0.23%,0
H.R. ,1304,"To approve the settlement of water rights claims of the Pueblos of Acoma and Laguna in the Rio San José Stream System and the Pueblos of Jemez and Zia in the Rio Jemez Stream System in the State of New Mexico, and for other purposes.",,1,D,NM,2,2,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1304,0.23%,0
