bill_id,URL,Congress,Title
"H.R. 1533",https://www.congress.gov/bill/118th-congress/house-bill/1533,"118th Congress (2023-2024)","To require the Federal banking regulators to jointly conduct a study and develop a strategic plan to address challenges faced by proposed depository institutions seeking de novo depository institution charters; and for other purposes."
"H.R. 1532",https://www.congress.gov/bill/118th-congress/house-bill/1532,"118th Congress (2023-2024)","To authorize any Indian Tribe to lease, sell, convey, warrant, or otherwise transfer real property to which that Indian Tribe holds fee title without the consent of the Federal Government, and for other purposes."
"H.R. 1531",https://www.congress.gov/bill/118th-congress/house-bill/1531,"118th Congress (2023-2024)","To provide for the renewed availability of funds to construct the border wall upon the deployment of the National Guard to the southern land border of the United States, and for other purposes."
"H.R. 1530",https://www.congress.gov/bill/118th-congress/house-bill/1530,"118th Congress (2023-2024)","To amend title 38, United States Code, to improve the requirement to publish disability benefit questionnaire forms of Department of Veterans Affairs, and for other purposes."
"H.R. 1529",https://www.congress.gov/bill/118th-congress/house-bill/1529,"118th Congress (2023-2024)","To increase, effective as of December 1, 2023, the rates of compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for the survivors of certain disabled veterans, and for other purposes."
"H.R. 1528",https://www.congress.gov/bill/118th-congress/house-bill/1528,"118th Congress (2023-2024)","To require the President to receive an annual comprehensive cognitive evaluation, and for other purposes."
"H.R. 1527",https://www.congress.gov/bill/118th-congress/house-bill/1527,"118th Congress (2023-2024)","To improve access for outdoor recreation through the use of special recreation permits on Federal recreational lands and waters, and for other purposes."
"H.R. 1526",https://www.congress.gov/bill/118th-congress/house-bill/1526,"118th Congress (2023-2024)","To amend title XVIII of the Social Security Act to provide hereditary cancer genetic testing for individuals with a history of a hereditary cancer gene mutation in a blood relative or a personal or ancestral history suspicious for hereditary cancer, and to provide coverage of certain cancer screenings or preventive surgeries that would reduce the risk for individuals with a germline (inherited) mutation associated with a high risk of developing a preventable cancer."
"H.R. 1525",https://www.congress.gov/bill/118th-congress/house-bill/1525,"118th Congress (2023-2024)","To restore the integrity of the Fifth Amendment to the Constitution of the United States, and for other purposes."
"H.R. 1524",https://www.congress.gov/bill/118th-congress/house-bill/1524,"118th Congress (2023-2024)","To provide for equal protection of the law and to prohibit discrimination and preferential treatment on the basis of race, color, or national origin in Federal actions, and for other purposes."
"H.R. 1523",https://www.congress.gov/bill/118th-congress/house-bill/1523,"118th Congress (2023-2024)","To amend title XIX of the Social Security Act to reduce Federal financial participation for certain States that require political subdivisions to contribute towards the non-Federal share of Medicaid."
"H.R. 1522",https://www.congress.gov/bill/118th-congress/house-bill/1522,"118th Congress (2023-2024)","To amend title 36, United States Code, to request the President to issue an annual proclamation designating Hostage and Wrongful Detainee Day, to designate the Hostage and Wrongful Detainee Flag as an official symbol to recognize citizens of the United States held as hostages or wrongfully detained abroad, and for other purposes."
"H.R. 1521",https://www.congress.gov/bill/118th-congress/house-bill/1521,"118th Congress (2023-2024)","To amend the Fair Credit Reporting Act to expand the definition of an active duty military consumer for purposes of certain credit monitoring requirements, and for other purposes."
"H.R. 1520",https://www.congress.gov/bill/118th-congress/house-bill/1520,"118th Congress (2023-2024)","To amend the Energy Independence and Security Act of 2007 to reauthorize the Energy Efficiency and Conservation Block Grant Program, and for other purposes."
"H.R. 1519",https://www.congress.gov/bill/118th-congress/house-bill/1519,"118th Congress (2023-2024)","To provide justice for victims of foreign state misrepresentation to the World Health Organization, and for other purposes."
"H.R. 1518",https://www.congress.gov/bill/118th-congress/house-bill/1518,"118th Congress (2023-2024)","To provide for a reauthorizing schedule for unauthorized Federal programs, and for other purposes."
"H.R. 1517",https://www.congress.gov/bill/118th-congress/house-bill/1517,"118th Congress (2023-2024)","To authorize the Secretary of Agriculture to provide grants to States, territories, and Indian Tribes to address contamination by perfluoroalkyl and polyfluoroalkyl substances on farms, and for other purposes."
"H.R. 1516",https://www.congress.gov/bill/118th-congress/house-bill/1516,"118th Congress (2023-2024)","To establish Department of Homeland Security funding restrictions on institutions of higher education that have a relationship with Confucius Institutes, and for other purposes."
"H.R. 1515",https://www.congress.gov/bill/118th-congress/house-bill/1515,"118th Congress (2023-2024)","To require each agency to repeal or amend 2 or more rules before issuing or amending a rule."
"H.R. 1514",https://www.congress.gov/bill/118th-congress/house-bill/1514,"118th Congress (2023-2024)","To amend title 38, United States Code, to increase the rate of the special pension payable to Medal of Honor recipients, and for other purposes."
"H.R. 1513",https://www.congress.gov/bill/118th-congress/house-bill/1513,"118th Congress (2023-2024)","To direct the Federal Communications Commission to establish a task force to be known as the ""6G Task Force"", and for other purposes."
"H.R. 1512",https://www.congress.gov/bill/118th-congress/house-bill/1512,"118th Congress (2023-2024)","To allow women to greater access to a wider range of self-administered contraceptives approved under the Federal Food, Drug, and Cosmetic Act."
"H.R. 1511",https://www.congress.gov/bill/118th-congress/house-bill/1511,"118th Congress (2023-2024)","To amend section 249 of the Immigration and Nationality Act to render available to certain long-term residents of the United States the benefit under that section."
"H.R. 1510",https://www.congress.gov/bill/118th-congress/house-bill/1510,"118th Congress (2023-2024)","To amend the Food and Nutrition Act of 2008 to repeal the particular work requirement that disqualifies able-bodied adults for eligibility to participate in the supplemental nutrition assistance program."
"H.R. 1509",https://www.congress.gov/bill/118th-congress/house-bill/1509,"118th Congress (2023-2024)","To amend the Department of Agriculture Reorganization Act of 1994 to reauthorize the Healthy Food Financing Initiative, and for other purposes."
"H.R. 1508",https://www.congress.gov/bill/118th-congress/house-bill/1508,"118th Congress (2023-2024)","To amend chapter 44 of title 18, United States Code, to define ""State of residence"" and ""resident"", and for other purposes."
"H.R. 1507",https://www.congress.gov/bill/118th-congress/house-bill/1507,"118th Congress (2023-2024)","To amend title 5, United States Code, to require disclosure of conflicts of interest with respect to rulemaking, and for other purposes."
"H.R. 1506",https://www.congress.gov/bill/118th-congress/house-bill/1506,"118th Congress (2023-2024)","To amend section 1003 of title 5, United States Code (commonly referred to as the Federal Advisory Committee Act), to prohibit the establishment of advisory committees related to environmental, social, and governance aspects."
"H.R. 1505",https://www.congress.gov/bill/118th-congress/house-bill/1505,"118th Congress (2023-2024)","To modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names."
"H.R. 1504",https://www.congress.gov/bill/118th-congress/house-bill/1504,"118th Congress (2023-2024)","To amend the Apex Project, Nevada Land Transfer and Authorization Act of 1989 to include the City of North Las Vegas and the Apex Industrial Park Owners Association, and for other purposes."
